filename,filesize,encoding,header
Roman_Urdu_Twitter_1.txt,40000000,,
Roman_Urdu_Twitter_2.txt,40000000,,
Roman_Urdu_Twitter_3.txt,40000000,,
Roman_Urdu_Twitter_4.txt,40000000,,
Roman_Urdu_Twitter_5.txt,40000000,,
Roman_Urdu_Twitter_6.txt,40000000,,
Roman_Urdu_Twitter_7.txt,40000000,,
Roman_Urdu_Twitter_8.txt,7007051,,
